date,time,workday,weather,686-1,9000001092-1
2020-12-17,2.0,1,bad,2.0,
2020-12-17,3.0,1,bad,3.0,
2020-12-17,4.0,1,bad,7.0,
2020-12-17,5.0,1,bad,68.0,
2020-12-17,6.0,1,bad,204.0,
2020-12-17,7.0,1,bad,268.0,
2020-12-17,8.0,1,bad,276.0,150.161812297734
2020-12-17,9.0,1,bad,240.0,162.07906295754
2020-12-17,10.0,1,bad,260.0,171.97860962566799
2020-12-17,11.0,1,bad,237.0,143.844492440605
2020-12-17,12.0,1,bad,222.0,131.943945382681
2020-12-17,13.0,1,bad,285.0,167.59292674124902
2020-12-17,14.0,1,bad,249.0,157.090909090909
2020-12-17,15.0,1,bad,250.0,177.43702081051498
2020-12-17,16.0,1,bad,304.0,
2020-12-17,17.0,1,bad,262.0,
2020-12-17,18.0,1,bad,219.0,
2020-12-17,19.0,1,bad,149.0,
2020-12-17,20.0,1,bad,120.0,
2020-12-17,21.0,1,bad,43.0,
2020-12-17,22.0,1,bad,15.0,
2020-12-17,23.0,1,bad,10.0,
2020-12-18,0.0,1,bad,2.0,
2020-12-18,1.0,1,bad,6.0,
2020-12-18,2.0,1,bad,2.0,
2020-12-18,3.0,1,bad,4.0,
2020-12-18,4.0,1,bad,12.0,
2020-12-18,5.0,1,bad,76.0,
2020-12-18,6.0,1,bad,212.0,
2020-12-18,7.0,1,bad,284.0,
2020-12-18,8.0,1,bad,283.0,144.0
2020-12-18,9.0,1,bad,267.0,156.073092081691
2020-12-18,10.0,1,bad,255.0,169.787234042553
2020-12-18,11.0,1,bad,252.0,188.595866001426
2020-12-18,12.0,1,bad,235.0,145.875542691751
2020-12-18,13.0,1,bad,334.0,196.22093023255798
2020-12-18,14.0,1,bad,265.0,163.99132321041202
2020-12-18,15.0,1,bad,285.0,194.521575984991
2020-12-18,16.0,1,bad,327.0,
2020-12-18,17.0,1,bad,290.0,
2020-12-18,18.0,1,bad,227.0,
2020-12-18,19.0,1,bad,178.0,
2020-12-18,20.0,1,bad,147.0,
2020-12-18,21.0,1,bad,59.0,
2020-12-18,22.0,1,bad,29.0,
2020-12-18,23.0,1,bad,10.0,
2020-12-19,0.0,0,bad,12.0,
2020-12-19,1.0,0,bad,7.0,
2020-12-19,2.0,0,bad,3.0,
2020-12-19,3.0,0,bad,2.0,
2020-12-19,4.0,0,bad,11.0,
2020-12-19,5.0,0,bad,60.0,
2020-12-19,6.0,0,bad,88.0,
2020-12-19,7.0,0,bad,147.0,
2020-12-19,8.0,0,bad,192.0,96.43990130419468
2020-12-19,9.0,0,bad,275.0,174.19354838709683
2020-12-19,10.0,0,bad,289.0,174.82014388489182
2020-12-19,11.0,0,bad,278.0,197.7593061076981
2020-12-19,12.0,0,bad,261.0,180.8456812432241
2020-12-19,13.0,0,bad,238.0,142.24137931034505
2020-12-19,14.0,0,bad,227.0,141.22775154377018
2020-12-19,15.0,0,bad,227.0,144.5679455001794
2020-12-19,16.0,0,bad,212.0,
2020-12-19,17.0,0,bad,232.0,
2020-12-19,18.0,0,bad,179.0,
2020-12-19,19.0,0,bad,150.0,
2020-12-19,20.0,0,bad,116.0,
2020-12-19,21.0,0,bad,34.0,
2020-12-19,22.0,0,bad,16.0,
2020-12-19,23.0,0,bad,11.0,
2020-12-20,0.0,0,bad,6.0,
2020-12-20,1.0,0,bad,0.0,
2020-12-20,2.0,0,bad,2.0,
2020-12-20,3.0,0,bad,7.0,
2020-12-20,4.0,0,bad,2.0,
2020-12-20,5.0,0,bad,22.0,
2020-12-20,6.0,0,bad,44.0,
2020-12-20,7.0,0,bad,39.0,
2020-12-20,8.0,0,bad,60.0,
2020-12-20,9.0,0,bad,105.0,60.45016077170413
2020-12-20,10.0,0,bad,119.0,90.69003285870757
2020-12-20,11.0,0,bad,132.0,87.39130434782595
2020-12-20,12.0,0,bad,152.0,92.30769230769228
2020-12-20,13.0,0,bad,126.0,76.22585438335814
2020-12-20,14.0,0,bad,146.0,89.80190755685987
2020-12-20,15.0,0,bad,132.0,83.903860160233
2020-12-20,16.0,0,bad,157.0,
2020-12-20,17.0,0,bad,135.0,
2020-12-20,18.0,0,bad,128.0,
2020-12-20,19.0,0,bad,111.0,
2020-12-20,20.0,0,bad,78.0,
2020-12-20,21.0,0,bad,31.0,
2020-12-20,22.0,0,bad,10.0,
2020-12-20,23.0,0,bad,4.0,
2020-12-21,0.0,1,bad,2.0,
2020-12-21,1.0,1,bad,2.0,
2020-12-21,2.0,1,bad,3.0,
2020-12-21,3.0,1,bad,4.0,
2020-12-21,4.0,1,bad,15.0,
2020-12-21,5.0,1,bad,89.0,
2020-12-21,6.0,1,bad,197.0,
2020-12-21,7.0,1,bad,275.0,
2020-12-21,8.0,1,bad,287.0,137.32119635890732
2020-12-21,9.0,1,bad,255.0,149.5588235294122
2020-12-21,10.0,1,bad,269.0,174.8721694667636
2020-12-21,11.0,1,bad,244.0,177.79428147047847
2020-12-21,12.0,1,bad,271.0,172.62079062957568
2020-12-21,13.0,1,bad,279.0,188.2618510158013
2020-12-21,14.0,1,bad,231.0,150.82690187431118
2020-12-21,15.0,1,bad,242.0,149.167591564928
2020-12-21,16.0,1,bad,300.0,
2020-12-21,17.0,1,bad,299.0,
2020-12-21,18.0,1,bad,186.0,
2020-12-21,19.0,1,bad,145.0,
2020-12-21,20.0,1,bad,100.0,
2020-12-21,21.0,1,bad,33.0,
2020-12-21,22.0,1,bad,15.0,
2020-12-21,23.0,1,bad,7.0,
2020-12-22,0.0,1,bad,0.0,
2020-12-22,1.0,1,bad,0.0,
2020-12-22,2.0,1,bad,2.0,
2020-12-22,3.0,1,bad,3.0,
2020-12-22,4.0,1,bad,13.0,
2020-12-22,5.0,1,bad,95.0,
2020-12-22,6.0,1,bad,203.0,
2020-12-22,7.0,1,bad,279.0,
2020-12-22,8.0,1,bad,256.0,134.5926800472256
2020-12-22,9.0,1,bad,246.0,158.53211009174288
2020-12-22,10.0,1,bad,270.0,199.56236323851195
2020-12-22,11.0,1,bad,247.0,155.28882220555153
2020-12-22,12.0,1,bad,257.0,167.99125045570582
2020-12-22,13.0,1,bad,274.0,179.46026986506698
2020-12-22,14.0,1,bad,249.0,151.92660550458731
2020-12-22,15.0,1,bad,256.0,191.67604049493875
2020-12-22,16.0,1,bad,325.0,
2020-12-22,17.0,1,bad,268.0,
2020-12-22,18.0,1,bad,231.0,
2020-12-22,19.0,1,bad,154.0,
2020-12-22,20.0,1,bad,99.0,
2020-12-22,21.0,1,bad,43.0,
2020-12-22,22.0,1,bad,20.0,
2020-12-22,23.0,1,bad,3.0,
2020-12-23,0.0,1,bad,2.0,
2020-12-23,1.0,1,bad,1.0,
2020-12-23,2.0,1,bad,2.0,
2020-12-23,3.0,1,bad,3.0,
2020-12-23,4.0,1,bad,13.0,
2020-12-23,5.0,1,bad,107.0,
2020-12-23,6.0,1,bad,191.0,
2020-12-23,7.0,1,bad,284.0,
2020-12-23,8.0,1,bad,271.0,
2020-12-23,9.0,1,bad,246.0,154.9367088607594
2020-12-23,10.0,1,bad,308.0,199.04796777737167
2020-12-23,11.0,1,bad,268.0,174.64167585446557
2020-12-23,12.0,1,bad,283.0,193.5630443014003
2020-12-23,13.0,1,bad,291.0,185.41893362350342
2020-12-23,14.0,1,bad,255.0,184.19864559819402
2020-12-23,15.0,1,bad,301.0,214.2095914742449
2020-12-23,16.0,1,bad,336.0,
2020-12-23,17.0,1,bad,352.0,
2020-12-23,18.0,1,bad,250.0,
2020-12-23,19.0,1,bad,204.0,
2020-12-23,20.0,1,bad,130.0,
2020-12-23,21.0,1,bad,52.0,
2020-12-23,22.0,1,bad,16.0,
2020-12-23,23.0,1,bad,9.0,
2020-12-24,0.0,1,bad,10.0,
2020-12-24,1.0,1,bad,2.0,
2020-12-24,2.0,1,bad,5.0,
2020-12-24,3.0,1,bad,3.0,
2020-12-24,4.0,1,bad,16.0,
2020-12-24,5.0,1,bad,77.0,
2020-12-24,6.0,1,bad,158.0,
2020-12-24,7.0,1,bad,225.0,
2020-12-24,8.0,1,bad,260.0,154.2600896860984
2020-12-24,9.0,1,bad,244.0,166.9565217391301
2020-12-24,10.0,1,bad,263.0,174.97279651795432
2020-12-24,11.0,1,bad,255.0,186.2068965517241
2020-12-24,12.0,1,bad,257.0,182.80207561156433
2020-12-24,13.0,1,bad,262.0,189.89010989010976
2020-12-24,14.0,1,bad,254.0,146.34146341463455
2020-12-24,15.0,1,bad,237.0,158.3017437452612
2020-12-24,16.0,1,bad,181.0,
2020-12-24,17.0,1,bad,155.0,
2020-12-24,18.0,1,bad,119.0,
2020-12-24,19.0,1,bad,94.0,
2020-12-24,20.0,1,bad,85.0,
2020-12-24,21.0,1,bad,35.0,
2020-12-24,22.0,1,bad,9.0,
2020-12-24,23.0,1,bad,11.0,
2020-12-25,0.0,1,bad,6.0,
2020-12-25,1.0,1,bad,4.0,
2020-12-25,2.0,1,bad,2.0,
2020-12-25,3.0,1,bad,0.0,
2020-12-25,4.0,1,bad,1.0,
2020-12-25,5.0,1,bad,14.0,
2020-12-25,6.0,1,bad,11.0,
2020-12-25,7.0,1,bad,18.0,
2020-12-25,8.0,1,bad,40.0,17.81296387926767
2020-12-25,9.0,1,bad,71.0,39.08794788273621
2020-12-25,10.0,1,bad,105.0,64.09883720930233
2020-12-25,11.0,1,bad,131.0,60.4600219058051
2020-12-25,12.0,1,bad,165.0,75.62477363274172
2020-12-25,13.0,1,bad,137.0,51.409740021969995
2020-12-25,14.0,1,bad,86.0,51.035986913849456
2020-12-25,15.0,1,bad,112.0,51.787271142109795
2020-12-25,16.0,1,bad,124.0,
2020-12-25,17.0,1,bad,142.0,
2020-12-25,18.0,1,bad,107.0,
2020-12-25,19.0,1,bad,79.0,
2020-12-25,20.0,1,bad,61.0,
2020-12-25,21.0,1,bad,22.0,
2020-12-25,22.0,1,bad,2.0,
2020-12-25,23.0,1,bad,2.0,
2020-12-26,0.0,0,bad,4.0,
2020-12-26,1.0,0,bad,2.0,
2020-12-26,2.0,0,bad,1.0,
2020-12-26,3.0,0,bad,0.0,
2020-12-26,4.0,0,bad,4.0,
2020-12-26,5.0,0,bad,23.0,
2020-12-26,6.0,0,bad,25.0,
2020-12-26,7.0,0,bad,40.0,
2020-12-26,8.0,0,bad,53.0,22.865208186309136
2020-12-26,9.0,0,bad,92.0,58.043711931207504
2020-12-26,10.0,0,bad,131.0,88.25466520307349
2020-12-26,11.0,0,bad,148.0,96.47577092511021
2020-12-26,12.0,0,bad,117.0,66.20080912100039
2020-12-26,13.0,0,bad,125.0,46.33385335413418
2020-12-26,14.0,0,bad,120.0,46.64634146341468
2020-12-26,15.0,0,bad,136.0,61.837191934279325
2020-12-26,16.0,0,bad,134.0,
2020-12-26,17.0,0,bad,126.0,
2020-12-26,18.0,0,bad,102.0,
2020-12-26,19.0,0,bad,102.0,
2020-12-26,20.0,0,bad,84.0,
2020-12-26,21.0,0,bad,23.0,
2020-12-26,22.0,0,bad,11.0,
2020-12-26,23.0,0,bad,6.0,
2020-12-27,0.0,0,bad,2.0,
2020-12-27,1.0,0,bad,3.0,
2020-12-27,2.0,0,bad,3.0,
2020-12-27,3.0,0,bad,0.0,
2020-12-27,4.0,0,bad,3.0,
2020-12-27,5.0,0,bad,23.0,
2020-12-27,6.0,0,bad,31.0,
2020-12-27,7.0,0,bad,39.0,
2020-12-27,8.0,0,bad,52.0,32.96935540683335
2020-12-27,9.0,0,bad,91.0,44.21052631578948
2020-12-27,10.0,0,bad,162.0,59.44954128440368
2020-12-27,11.0,0,bad,146.0,102.10909090909107
2020-12-27,12.0,0,bad,175.0,94.80812641083516
2020-12-27,13.0,0,bad,136.0,67.61211192027595
2020-12-27,14.0,0,bad,159.0,66.0426806439536
2020-12-27,15.0,0,bad,143.0,69.05201032829216
2020-12-27,16.0,0,bad,147.0,
2020-12-27,17.0,0,bad,110.0,
2020-12-27,18.0,0,bad,97.0,
2020-12-27,19.0,0,bad,86.0,
2020-12-27,20.0,0,bad,87.0,
2020-12-27,21.0,0,bad,17.0,
2020-12-27,22.0,0,bad,6.0,
2020-12-27,23.0,0,bad,1.0,
2020-12-28,0.0,1,bad,1.0,
2020-12-28,1.0,1,bad,3.0,
2020-12-28,2.0,1,bad,2.0,
2020-12-28,3.0,1,bad,3.0,
2020-12-28,4.0,1,bad,11.0,
2020-12-28,5.0,1,bad,72.0,
2020-12-28,6.0,1,bad,134.0,
2020-12-28,7.0,1,bad,162.0,
2020-12-28,8.0,1,bad,193.0,100.22451728783115
2020-12-28,9.0,1,bad,213.0,149.0655917918656
2020-12-28,10.0,1,bad,208.0,142.9508196721306
2020-12-28,11.0,1,bad,201.0,141.07208872458452
2020-12-28,12.0,1,bad,201.0,138.8684790595153
2020-12-28,13.0,1,bad,229.0,160.24141833270417
2020-12-28,14.0,1,bad,164.0,107.14285714285714
2020-12-28,15.0,1,bad,182.0,118.6072631973048
2020-12-28,16.0,1,bad,181.0,
2020-12-28,17.0,1,bad,173.0,
2020-12-28,18.0,1,bad,168.0,
2020-12-28,19.0,1,bad,94.0,
2020-12-28,20.0,1,bad,94.0,
2020-12-28,21.0,1,bad,42.0,
2020-12-28,22.0,1,bad,11.0,
2020-12-28,23.0,1,bad,2.0,
2020-12-29,0.0,1,bad,6.0,
2020-12-29,1.0,1,bad,1.0,
2020-12-29,2.0,1,bad,1.0,
2020-12-29,3.0,1,bad,9.0,
2020-12-29,4.0,1,bad,6.0,
2020-12-29,5.0,1,bad,64.0,
2020-12-29,6.0,1,bad,117.0,
2020-12-29,7.0,1,bad,187.0,
2020-12-29,8.0,1,bad,183.0,78.3537791848042
2020-12-29,9.0,1,bad,193.0,147.1571906354521
2020-12-29,10.0,1,bad,240.0,133.38323353293458
2020-12-29,11.0,1,bad,249.0,148.782287822878
2020-12-29,12.0,1,bad,215.0,119.4444444444447
2020-12-29,13.0,1,bad,275.0,176.3097949886106
2020-12-29,14.0,1,bad,209.0,129.88985947588301
2020-12-29,15.0,1,bad,201.0,138.1578947368418
2020-12-29,16.0,1,bad,216.0,
2020-12-29,17.0,1,bad,200.0,
2020-12-29,18.0,1,bad,167.0,
2020-12-29,19.0,1,bad,103.0,
2020-12-29,20.0,1,bad,114.0,
2020-12-29,21.0,1,bad,40.0,
2020-12-29,22.0,1,bad,16.0,
2020-12-29,23.0,1,bad,3.0,
2020-12-30,0.0,1,bad,3.0,
2020-12-30,1.0,1,bad,3.0,
2020-12-30,2.0,1,bad,2.0,
2020-12-30,3.0,1,bad,4.0,
2020-12-30,4.0,1,bad,9.0,
2020-12-30,5.0,1,bad,74.0,
2020-12-30,6.0,1,bad,116.0,
2020-12-30,7.0,1,bad,192.0,
2020-12-30,8.0,1,bad,198.0,125.37313432835772
2020-12-30,9.0,1,bad,243.0,154.37837837837802
2020-12-30,10.0,1,bad,265.0,166.2569832402234
2020-12-30,11.0,1,bad,270.0,150.38475632099667
2020-12-30,12.0,1,bad,266.0,161.97975253093432
2020-12-30,13.0,1,bad,261.0,184.92688413948287
2020-12-30,14.0,1,bad,257.0,163.81651376146755
2020-12-30,15.0,1,bad,257.0,172.5111441307579
2020-12-30,16.0,1,bad,250.0,
2020-12-30,17.0,1,bad,221.0,
2020-12-30,18.0,1,bad,226.0,
2020-12-30,19.0,1,bad,144.0,
2020-12-30,20.0,1,bad,130.0,
2020-12-30,21.0,1,bad,35.0,
2020-12-30,22.0,1,bad,10.0,
2020-12-30,23.0,1,bad,11.0,
2020-12-31,0.0,1,bad,1.0,
2020-12-31,1.0,1,bad,1.0,
2020-12-31,2.0,1,bad,3.0,
2020-12-31,3.0,1,bad,4.0,
2020-12-31,4.0,1,bad,10.0,
2020-12-31,5.0,1,bad,46.0,
2020-12-31,6.0,1,bad,109.0,
2020-12-31,7.0,1,bad,161.0,
2020-12-31,8.0,1,bad,208.0,132.4456902592851
2020-12-31,9.0,1,bad,261.0,191.98282032927742
2020-12-31,10.0,1,bad,247.0,202.3205221174759
2020-12-31,11.0,1,bad,249.0,189.12319644839042
2020-12-31,12.0,1,bad,219.0,167.10526315789525
2020-12-31,13.0,1,bad,229.0,162.00663961637756
2020-12-31,14.0,1,bad,189.0,149.3449781659394
2020-12-31,15.0,1,bad,205.0,132.83637718971252
2020-12-31,16.0,1,bad,156.0,
2020-12-31,17.0,1,bad,188.0,
2020-12-31,18.0,1,bad,164.0,
2020-12-31,19.0,1,bad,94.0,
2020-12-31,20.0,1,bad,77.0,
2020-12-31,21.0,1,bad,25.0,
2020-12-31,22.0,1,bad,11.0,
2020-12-31,23.0,1,bad,3.0,
2021-01-01,0.0,1,bad,2.0,
2021-01-01,1.0,1,bad,10.0,
2021-01-01,2.0,1,bad,19.0,
2021-01-01,3.0,1,bad,7.0,
2021-01-01,4.0,1,bad,7.0,
2021-01-01,5.0,1,bad,14.0,
2021-01-01,6.0,1,bad,29.0,
2021-01-01,7.0,1,bad,16.0,
2021-01-01,8.0,1,bad,27.0,12.067039106145199
2021-01-01,9.0,1,bad,48.0,29.445234708392586
2021-01-01,10.0,1,bad,65.0,31.001076426264802
2021-01-01,11.0,1,bad,105.0,49.03225806451614
2021-01-01,12.0,1,bad,119.0,56.599634369287024
2021-01-01,13.0,1,bad,126.0,50.25716385011025
2021-01-01,14.0,1,bad,98.0,44.41121495327103
2021-01-01,15.0,1,bad,116.0,56.145562569624865
2021-01-01,16.0,1,bad,149.0,
2021-01-01,17.0,1,bad,133.0,
2021-01-01,18.0,1,bad,114.0,
2021-01-01,19.0,1,bad,96.0,
2021-01-01,20.0,1,bad,69.0,
2021-01-01,21.0,1,bad,15.0,
2021-01-01,22.0,1,bad,4.0,
2021-01-01,23.0,1,bad,3.0,
2021-01-02,0.0,0,bad,2.0,
2021-01-02,1.0,0,bad,0.0,
2021-01-02,2.0,0,bad,0.0,
2021-01-02,3.0,0,bad,0.0,
2021-01-02,4.0,0,bad,0.0,
2021-01-02,5.0,0,bad,17.0,
2021-01-02,6.0,0,bad,25.0,
2021-01-02,7.0,0,bad,24.0,
2021-01-02,8.0,0,bad,42.0,24.554039874081802
2021-01-02,9.0,0,bad,68.0,37.68953068592055
2021-01-02,10.0,0,bad,91.0,56.16835994194485
2021-01-02,11.0,0,bad,128.0,92.7767695099818
2021-01-02,12.0,0,bad,109.0,56.77806984603832
2021-01-02,13.0,0,bad,99.0,59.060402684563684
2021-01-02,14.0,0,bad,101.0,63.773250664304754
2021-01-02,15.0,0,bad,103.0,
2021-01-02,16.0,0,bad,118.0,
2021-01-02,17.0,0,bad,101.0,
2021-01-02,18.0,0,bad,83.0,
2021-01-02,19.0,0,bad,70.0,
2021-01-02,20.0,0,bad,61.0,
2021-01-02,21.0,0,bad,17.0,
2021-01-02,22.0,0,bad,11.0,
2021-01-02,23.0,0,bad,2.0,
2021-01-03,0.0,0,bad,5.0,
2021-01-03,1.0,0,bad,0.0,
2021-01-03,2.0,0,bad,0.0,
2021-01-03,3.0,0,bad,0.0,
2021-01-03,4.0,0,bad,2.0,
2021-01-03,5.0,0,bad,14.0,
2021-01-03,6.0,0,bad,24.0,
2021-01-03,7.0,0,bad,31.0,
2021-01-03,8.0,0,bad,68.0,35.555555555555586
2021-01-03,9.0,0,bad,85.0,53.579021970233896
2021-01-03,10.0,0,bad,124.0,77.80219780219777
2021-01-03,11.0,0,bad,149.0,76.1410018552875
2021-01-03,12.0,0,bad,142.0,72.51025736665416
2021-01-03,13.0,0,bad,114.0,50.627137970353466
2021-01-03,14.0,0,bad,149.0,84.05691353520615
2021-01-03,15.0,0,bad,137.0,68.328991440268
2021-01-03,16.0,0,bad,112.0,
2021-01-03,17.0,0,bad,125.0,
2021-01-03,18.0,0,bad,106.0,
2021-01-03,19.0,0,bad,82.0,
2021-01-03,20.0,0,bad,74.0,
2021-01-03,21.0,0,bad,20.0,
2021-01-03,22.0,0,bad,7.0,
2021-01-03,23.0,0,bad,2.0,
2021-01-04,0.0,1,bad,3.0,
2021-01-04,1.0,1,bad,2.0,
2021-01-04,2.0,1,bad,2.0,
2021-01-04,3.0,1,bad,2.0,
2021-01-04,4.0,1,bad,10.0,
2021-01-04,5.0,1,bad,100.0,
2021-01-04,6.0,1,bad,198.0,
2021-01-04,7.0,1,bad,231.0,
2021-01-04,8.0,1,bad,211.0,90.46669325887514
2021-01-04,9.0,1,bad,166.0,115.4939846882974
2021-01-04,10.0,1,bad,215.0,152.1676300578036
2021-01-04,11.0,1,bad,230.0,165.5629139072845
2021-01-04,12.0,1,bad,203.0,169.23655509590068
2021-01-04,13.0,1,bad,199.0,134.1281669150523
2021-01-04,14.0,1,bad,189.0,144.16320362674722
2021-01-04,15.0,1,bad,215.0,139.4509213990221
2021-01-04,16.0,1,bad,219.0,
2021-01-04,17.0,1,bad,222.0,
2021-01-04,18.0,1,bad,141.0,
2021-01-04,19.0,1,bad,103.0,
2021-01-04,20.0,1,bad,98.0,
2021-01-04,21.0,1,bad,36.0,
2021-01-04,22.0,1,bad,15.0,
2021-01-04,23.0,1,bad,1.0,
2021-01-05,0.0,1,bad,3.0,
2021-01-05,1.0,1,bad,2.0,
2021-01-05,2.0,1,bad,1.0,
2021-01-05,3.0,1,bad,2.0,
2021-01-05,4.0,1,bad,10.0,
2021-01-05,5.0,1,bad,87.0,
2021-01-05,6.0,1,bad,184.0,
2021-01-05,7.0,1,bad,256.0,
2021-01-05,8.0,1,bad,205.0,108.07719799857051
2021-01-05,9.0,1,bad,197.0,123.33213126577728
2021-01-05,10.0,1,bad,194.0,139.31283905967422
2021-01-05,11.0,1,bad,200.0,107.46268656716428
2021-01-05,12.0,1,bad,204.0,137.9005524861879
2021-01-05,13.0,1,bad,241.0,132.0489070025933
2021-01-05,14.0,1,bad,182.0,114.63229719484464
2021-01-05,15.0,1,bad,209.0,148.9013356311936
2021-01-05,16.0,1,bad,196.0,
2021-01-05,17.0,1,bad,178.0,
2021-01-05,18.0,1,bad,139.0,
2021-01-05,19.0,1,bad,103.0,
2021-01-05,20.0,1,bad,71.0,
2021-01-05,21.0,1,bad,44.0,
2021-01-05,22.0,1,bad,8.0,
2021-01-05,23.0,1,bad,5.0,
2021-01-06,0.0,1,bad,2.0,
2021-01-06,1.0,1,bad,1.0,
2021-01-06,2.0,1,bad,2.0,
2021-01-06,3.0,1,bad,1.0,
2021-01-06,4.0,1,bad,10.0,
2021-01-06,5.0,1,bad,87.0,
2021-01-06,6.0,1,bad,168.0,
2021-01-06,7.0,1,bad,242.0,
2021-01-06,8.0,1,bad,217.0,95.181236673774
2021-01-06,9.0,1,bad,190.0,112.8242074927953
2021-01-06,10.0,1,bad,207.0,142.0533430763613
2021-01-06,11.0,1,bad,206.0,124.37101013894151
2021-01-06,12.0,1,bad,204.0,129.16030534351202
2021-01-06,13.0,1,bad,177.0,124.87877657590441
2021-01-06,14.0,1,bad,181.0,97.55725190839708
2021-01-06,15.0,1,bad,176.0,103.32326283987909
2021-01-06,16.0,1,bad,190.0,
2021-01-06,17.0,1,bad,171.0,
2021-01-06,18.0,1,bad,111.0,
2021-01-06,19.0,1,bad,87.0,
2021-01-06,20.0,1,bad,69.0,
2021-01-06,21.0,1,bad,32.0,
2021-01-06,22.0,1,bad,6.0,
2021-01-06,23.0,1,bad,1.0,
2021-01-07,0.0,1,bad,4.0,
2021-01-07,1.0,1,bad,2.0,
2021-01-07,2.0,1,bad,1.0,
2021-01-07,3.0,1,bad,2.0,
2021-01-07,4.0,1,bad,10.0,
2021-01-07,5.0,1,bad,91.0,
2021-01-07,6.0,1,bad,190.0,
2021-01-07,7.0,1,bad,258.0,
2021-01-07,8.0,1,bad,204.0,105.923891722244
2021-01-07,9.0,1,bad,205.0,135.2899069434507
2021-01-07,10.0,1,bad,207.0,146.08695652173841
2021-01-07,11.0,1,bad,201.0,151.37111517367532
2021-01-07,12.0,1,bad,204.0,138.61532765642335
2021-01-07,13.0,1,bad,246.0,133.1807780320363
2021-01-07,14.0,1,bad,231.0,154.06954528085578
2021-01-07,15.0,1,bad,237.0,162.6064420584967
2021-01-07,16.0,1,bad,245.0,144.15584415584468
2021-01-07,17.0,1,bad,206.0,
2021-01-07,18.0,1,bad,163.0,
2021-01-07,19.0,1,bad,112.0,
2021-01-07,20.0,1,bad,94.0,
2021-01-07,21.0,1,bad,42.0,
2021-01-07,22.0,1,bad,11.0,
2021-01-07,23.0,1,bad,4.0,
2021-01-08,0.0,1,bad,1.0,
2021-01-08,1.0,1,bad,4.0,
2021-01-08,2.0,1,bad,3.0,
2021-01-08,3.0,1,bad,3.0,
2021-01-08,4.0,1,bad,13.0,
2021-01-08,5.0,1,bad,87.0,
2021-01-08,6.0,1,bad,185.0,
2021-01-08,7.0,1,bad,244.0,
2021-01-08,8.0,1,bad,247.0,148.19020581973032
2021-01-08,9.0,1,bad,173.0,106.190823015295
2021-01-08,10.0,1,bad,213.0,131.75600739371507
2021-01-08,11.0,1,bad,226.0,141.70070553286268
2021-01-08,12.0,1,bad,221.0,151.12443778110932
2021-01-08,13.0,1,bad,286.0,155.26717557251933
2021-01-08,14.0,1,bad,242.0,139.43661971831028
2021-01-08,15.0,1,bad,250.0,147.8547854785472
2021-01-08,16.0,1,bad,269.0,147.79116465863422
2021-01-08,17.0,1,bad,242.0,
2021-01-08,18.0,1,bad,209.0,
2021-01-08,19.0,1,bad,139.0,
2021-01-08,20.0,1,bad,96.0,
2021-01-08,21.0,1,bad,63.0,
2021-01-08,22.0,1,bad,24.0,
2021-01-08,23.0,1,bad,17.0,
2021-01-09,0.0,0,bad,5.0,
2021-01-09,1.0,0,bad,6.0,
2021-01-09,2.0,0,bad,0.0,
2021-01-09,3.0,0,bad,1.0,
2021-01-09,4.0,0,bad,8.0,
2021-01-09,5.0,0,bad,39.0,
2021-01-09,6.0,0,bad,70.0,
2021-01-09,7.0,0,bad,97.0,
2021-01-09,8.0,0,bad,144.0,79.00884955752211
2021-01-09,9.0,0,bad,180.0,117.84172661870495
2021-01-09,10.0,0,bad,245.0,142.6788990825692
2021-01-09,11.0,0,bad,241.0,145.18297236743902
2021-01-09,12.0,0,bad,214.0,127.46925083861365
2021-01-09,13.0,0,bad,200.0,123.26951399116363
2021-01-09,14.0,0,bad,184.0,108.16023738872377
2021-01-09,15.0,0,bad,170.0,121.53038259564859
2021-01-09,16.0,0,bad,173.0,111.11111111111126
2021-01-09,17.0,0,bad,169.0,
2021-01-09,18.0,0,bad,135.0,
2021-01-09,19.0,0,bad,110.0,
2021-01-09,20.0,0,bad,59.0,
2021-01-09,21.0,0,bad,29.0,
2021-01-09,22.0,0,bad,12.0,
2021-01-09,23.0,0,bad,6.0,
2021-01-10,0.0,0,bad,3.0,
2021-01-10,1.0,0,bad,2.0,
2021-01-10,2.0,0,bad,0.0,
2021-01-10,3.0,0,bad,1.0,
2021-01-10,4.0,0,bad,0.0,
2021-01-10,5.0,0,bad,14.0,
2021-01-10,6.0,0,bad,17.0,
2021-01-10,7.0,0,bad,38.0,
2021-01-10,8.0,0,bad,45.0,26.75159235668794
2021-01-10,9.0,0,bad,95.0,52.38268461258635
2021-01-10,10.0,0,bad,121.0,85.55758683729441
2021-01-10,11.0,0,bad,142.0,86.52585579024039
2021-01-10,12.0,0,bad,131.0,87.18330849478376
2021-01-10,13.0,0,bad,114.0,70.14705882352942
2021-01-10,14.0,0,bad,127.0,67.32673267326724
2021-01-10,15.0,0,bad,157.0,93.4718100890207
2021-01-10,16.0,0,bad,125.0,73.04347826086953
2021-01-10,17.0,0,bad,121.0,
2021-01-10,18.0,0,bad,123.0,
2021-01-10,19.0,0,bad,93.0,
2021-01-10,20.0,0,bad,58.0,
2021-01-10,21.0,0,bad,25.0,
2021-01-10,22.0,0,bad,5.0,
2021-01-10,23.0,0,bad,5.0,
2021-01-11,0.0,1,bad,1.0,
