route,label,features,model,MSE_train,MSE_test,max_error_train,max_error_test,R2_train,R2_test,best_params,best_score
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y']",krr,3486.0454565554555,4763.952645952913,278.75309193798057,292.7459984449142,0.6901073518272153,0.5774029659343833,"{'alpha': 0.01, 'gamma': 0.1, 'kernel': 'chi2'}",0.7372515380302274
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y']",svr,3685.792295122009,4773.0731524452385,270.90043135387214,295.99877071173546,0.642703607638478,0.5456654424530187,"{'C': 100.0, 'gamma': 1.0, 'kernel': 'rbf'}",0.7322062997811996
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y']",rfr,3344.0280568242993,4763.616359890357,295.1459209591193,280.38939411374326,0.7103183199237415,0.6018418053312147,{'max_depth': 6},0.7232765090024117
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y']",gpr,3457.2312238460518,4762.281208801211,272.9912380230088,289.65476298060986,0.6971495238654088,0.5805315753727593,"{'alpha': 0.1, 'kernel': RBF(length_scale=0.1)}",0.7350855440366122
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y']",bayes,4381.709117660951,5591.5864920419335,245.5554564403227,290.50707219414033,0.5831534581850315,0.4692440248449733,"{'alpha_init': 1e-05, 'lambda_init': 0.1}",0.7011010472269927
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y']",knn,3563.7619959266804,4970.343886255924,310.20000000000005,287.2,0.6679743558449609,0.5550026459355486,"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'uniform'}",0.7235568248221211
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y']",elastic,4381.660907156563,5592.815250619838,245.48062394160138,290.4817654553248,0.5835738462397838,0.4696902108890131,"{'alpha': 0.001, 'l1_ratio': 0.5}",0.7011114677501166
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y']",lasso,4381.534276097863,5599.453598179957,245.09425265098264,290.37345860663413,0.5856536444947293,0.47187210018600323,{'alpha': 0.01},0.7011037348748754
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y']",ada,3327.1204887983704,4785.121327014217,282.0,282.0,0.7090229047696512,0.5871414835496678,"{'base_estimator': KNeighborsRegressor(), 'learning_rate': 0.001, 'n_estimators': 200, 'random_state': 1}",0.7175958911787721
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y']",bag,3329.0801303136454,4872.304896075826,279.08799999999985,282.5559999999999,0.7055404658304967,0.5734140503405856,"{'base_estimator': KNeighborsRegressor(), 'n_estimators': 50}",0.7188202436390048
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y']",gbr,3358.1085460350446,4713.442805740656,284.3584710420522,284.5078833351956,0.695758579788565,0.5859045834534405,"{'learning_rate': 0.1, 'n_estimators': 50}",0.7333682021928564
Dunajska (from centre),1003-116-1,['9000000656-1'],krr,7784.863301128031,7423.371665523697,396.71054259478115,300.93061371380463,-0.08698837262999737,0.1721861467206245,"{'alpha': 0.0001, 'gamma': 1e-05, 'kernel': 'rbf'}",0.4632356749468557
Dunajska (from centre),1003-116-1,['9000000656-1'],svr,8089.163399972061,7863.5410365816915,389.98250957738605,310.4562029404401,-0.14576369438718184,0.007097563713982735,"{'C': 100.0, 'gamma': 1e-05, 'kernel': 'rbf'}",0.452491527298562
Dunajska (from centre),1003-116-1,['9000000656-1'],rfr,7679.171959333941,7421.029284335689,394.1435149703845,294.7600513027805,-0.12713255622293196,0.05042038288851136,{'max_depth': 2},0.43982179536910093
Dunajska (from centre),1003-116-1,['9000000656-1'],gpr,7777.513668561123,7418.208402760681,399.7318387664519,300.68225319004205,-0.08204831334342777,0.17628940726268028,"{'alpha': 0.1, 'kernel': RBF(length_scale=10)}",0.45775268677144876
Dunajska (from centre),1003-116-1,['9000000656-1'],bayes,8630.76965542562,8002.126496267646,384.7341428612496,315.2272362492234,-0.3701671394819752,-0.10758618017230104,"{'alpha_init': 0.001, 'lambda_init': 1e-05}",0.41652241477872975
Dunajska (from centre),1003-116-1,['9000000656-1'],knn,7492.519036535184,7717.4748766805305,399.0,289.64285714285717,-0.013623931560038827,0.09374245831019323,"{'metric': 'euclidean', 'n_neighbors': 14, 'weights': 'uniform'}",0.42530647657420173
Dunajska (from centre),1003-116-1,['9000000656-1'],elastic,8630.725762148828,8000.471762332979,384.82904686536244,315.2531436230925,-0.3649957181755177,-0.10318325877816092,"{'alpha': 10.0, 'l1_ratio': 0.0}",0.4165298847005996
Dunajska (from centre),1003-116-1,['9000000656-1'],lasso,8630.729644947916,8000.726361285728,384.81424891511494,315.2491040039727,-0.36579967888616904,-0.10386764678605664,{'alpha': 10.0},0.4165295472087792
Dunajska (from centre),1003-116-1,['9000000656-1'],ada,7528.929042927105,7600.9952276904505,399.92,296.66265060240966,-0.02548432551726343,0.16826752782471954,"{'base_estimator': None, 'learning_rate': 0.001, 'n_estimators': 50, 'random_state': 1}",0.44997458063113116
Dunajska (from centre),1003-116-1,['9000000656-1'],bag,6167.925274264768,8475.98146221801,331.1960000000002,247.2319999999999,0.25462295921262723,0.10993590922534835,"{'base_estimator': KNeighborsRegressor(), 'n_estimators': 50}",0.36213061931190343
Dunajska (from centre),1003-116-1,['9000000656-1'],gbr,7179.57932866829,7930.349595283187,274.1714126996693,284.818607882586,-0.3079766400586581,-0.16449112363083152,"{'learning_rate': 0.01, 'n_estimators': 200}",0.4236240473818794
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-1']",krr,2621.260920724641,3124.5149165201365,281.63920586229506,248.79702545863984,0.7818620686275087,0.7664297236961762,"{'alpha': 0.001, 'gamma': 0.01, 'kernel': 'chi2'}",0.7828835888827038
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-1']",svr,3938.225517494661,6051.291044797764,356.07567878064776,266.5069535918492,0.5741724651423027,0.4536164497363636,"{'C': 1000.0, 'gamma': 0.01, 'kernel': 'rbf'}",0.5392661744765739
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-1']",rfr,1638.2920955182826,3210.1290904930024,193.71856723449469,279.13904715091235,0.8663384165668361,0.751508918704276,{'max_depth': 7},0.7596230001204174
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-1']",gpr,4110.914972930722,4899.394062638848,270.3125,223.59375,0.620828507783483,0.5653815559814043,"{'alpha': 0.01, 'kernel': DotProduct(sigma_0=0.1)}",0.7170437705182342
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-1']",bayes,4110.711645345145,4868.822227208419,270.63926675717516,223.04387215023718,0.6183245724416507,0.565210761226403,"{'alpha_init': 1e-05, 'lambda_init': 0.01}",0.7167012510417208
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-1']",knn,0.0,6415.397572327415,0.0,218.07221389753408,1.0,0.3675756829262563,"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}",0.48047300381894215
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-1']",elastic,4110.207365509663,4890.384341112962,269.8034367224209,224.32763933076586,0.6213417203914069,0.5664278406065731,"{'alpha': 1e-05, 'l1_ratio': 0.9}",0.7167949483610936
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-1']",lasso,4110.2073650844095,4890.406386979461,269.801807805296,224.32993772578232,0.6213454881189611,0.5664296001585567,{'alpha': 0.0001},0.7167950275912551
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-1']",ada,3134.813187588927,3969.8858503516244,223.81786941580754,226.45360824742272,0.7270969375527615,0.6871251989751563,"{'base_estimator': None, 'learning_rate': 0.1, 'n_estimators': 100, 'random_state': 1}",0.7193453053289687
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-1']",bag,527.4047741344195,3367.3591436018955,124.44000000000005,217.66999999999996,0.9601232274915139,0.7608214308986831,"{'base_estimator': None, 'n_estimators': 100}",0.7455591925366474
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-1']",gbr,2265.6027090516773,3156.6021801037814,270.85710306405053,221.984392945909,0.8000841058635265,0.7322000072881842,"{'learning_rate': 0.1, 'n_estimators': 50}",0.7738176576325899
Dunajska (from centre),1003-116-1,['9000000655-2'],krr,10384.16283613615,14324.604186098972,331.87135603278875,681.2336240839213,-1.2927221047629565,-0.8953218855328093,"{'alpha': 1e-05, 'gamma': 0.0001, 'kernel': 'chi2'}",0.28209466340420397
Dunajska (from centre),1003-116-1,['9000000655-2'],svr,10687.977944920673,11935.86236873943,350.21290067078814,329.4981254094938,-1.7097405118170506,-2.853755740042255,"{'C': 1000.0, 'gamma': 1e-05, 'kernel': 'rbf'}",0.2748737525751845
Dunajska (from centre),1003-116-1,['9000000655-2'],rfr,10326.223488956102,11910.573871472745,331.1953634787522,306.1953634787522,-1.408634328967986,-2.3140551744913966,{'max_depth': 2},0.27837968079535175
Dunajska (from centre),1003-116-1,['9000000655-2'],gpr,10640.641453928301,12007.61447808138,325.28341428220307,301.74059406668846,-1.7249496937572557,-2.573191812373843,"{'alpha': 1.0, 'kernel': RBF(length_scale=2.15)}",0.27074599392709364
Dunajska (from centre),1003-116-1,['9000000655-2'],bayes,11376.107157971664,12645.321597630436,316.8623262959145,300.4793444286943,-2.2111188943179534,-2.6193020248291496,"{'alpha_init': 1.0, 'lambda_init': 1e-05}",0.23037505982372602
Dunajska (from centre),1003-116-1,['9000000655-2'],knn,9800.932977264225,12123.087532643387,337.5,299.7142857142857,-0.9634844439072436,-1.751532108915697,"{'metric': 'euclidean', 'n_neighbors': 14, 'weights': 'uniform'}",0.24237258916956153
Dunajska (from centre),1003-116-1,['9000000655-2'],elastic,11376.146588051628,12645.234102740988,316.81133714586923,300.4053194587859,-2.216305995010546,-2.625110838915941,"{'alpha': 100.0, 'l1_ratio': 0.5}",0.2304232647401979
Dunajska (from centre),1003-116-1,['9000000655-2'],lasso,11376.357363212543,12644.923274315832,316.60134680679636,300.10045992460846,-2.2378148070549826,-2.649196188352501,{'alpha': 100.0},0.23042096216907676
Dunajska (from centre),1003-116-1,['9000000655-2'],ada,10222.355973959193,12031.127096792956,332.9646017699115,307.27450980392155,-1.3669400903895732,-2.3437254652426143,"{'base_estimator': None, 'learning_rate': 0.001, 'n_estimators': 200, 'random_state': 1}",0.27484974210563057
Dunajska (from centre),1003-116-1,['9000000655-2'],bag,7778.628742704684,13176.775227810429,327.1500000000001,362.0559999999998,-0.3058977498014932,-1.4796103797692934,"{'base_estimator': KNeighborsRegressor(), 'n_estimators': 100}",0.20846614162248284
Dunajska (from centre),1003-116-1,['9000000655-2'],gbr,9580.326645344521,12190.584145782026,329.01690933681965,373.6614765420036,-1.771398542994664,-2.833580249759155,"{'learning_rate': 0.01, 'n_estimators': 200}",0.2732635586833053
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000655-2']",krr,2868.517151328791,4268.705374303008,254.9809739907214,271.4349692507494,0.7564030652431926,0.6534866063422972,"{'alpha': 0.001, 'gamma': 0.01, 'kernel': 'chi2'}",0.7580988439883327
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000655-2']",svr,4792.824497981069,10214.104304692679,323.83242996606145,428.04572589037446,0.3587456040583733,-0.6938022185488797,"{'C': 1000.0, 'gamma': 0.01, 'kernel': 'rbf'}",0.3517940189643827
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000655-2']",rfr,2274.913941948093,4206.3338972917045,259.2035088426343,246.83285361599252,0.8097199415590137,0.6493347389115947,{'max_depth': 6},0.7544754030801203
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000655-2']",gpr,4093.2199274439918,5103.449718601896,240.25,283.5,0.6204685989129942,0.5180857181069168,"{'alpha': 0.001, 'kernel': DotProduct(sigma_0=10)}",0.7210441613585375
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000655-2']",bayes,4065.5107300098666,5078.0813877147,239.49734383255282,276.32176012283514,0.6241282836724735,0.5243120417123173,"{'alpha_init': 0.001, 'lambda_init': 1e-05}",0.7206171270786663
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000655-2']",knn,0.0,10433.874553226564,0.0,343.6033773274675,1.0,-1.16718797708169,"{'metric': 'manhattan', 'n_neighbors': 14, 'weights': 'distance'}",0.33326209116840405
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000655-2']",elastic,4065.1629577119857,5089.873999153238,239.33969318535344,276.3086038944137,0.6270064900284653,0.5271708081954751,"{'alpha': 0.0001, 'l1_ratio': 0.9}",0.7206625670125202
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000655-2']",lasso,4065.162929344027,5089.958993222788,239.33639079677175,276.3104849103795,0.6270203176531601,0.52718284653957,{'alpha': 0.001},0.720662766820816
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000655-2']",ada,3567.9944700488913,4805.014280478823,200.19130434782608,279.0923076923077,0.6624926637246455,0.5388769588078102,"{'base_estimator': None, 'learning_rate': 0.1, 'n_estimators': 200, 'random_state': 1}",0.7218119242924328
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000655-2']",bag,568.8627080448065,4229.372870853081,112.97000000000003,237.29000000000002,0.9570849873953051,0.6638382568037775,"{'base_estimator': None, 'n_estimators': 200}",0.7290058851142429
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000655-2']",gbr,2449.900353303581,4074.9905271847288,243.76082825638855,274.9289579179431,0.7820889763827765,0.6434360198039974,"{'learning_rate': 0.1, 'n_estimators': 50}",0.7587984394668099
Dunajska (from centre),1003-116-1,"['9000000656-1', '9000000655-2']",krr,5481.731917864964,5704.913590257341,344.2377603931818,230.08225628579385,0.41387459558570694,0.45023700168839054,"{'alpha': 0.001, 'gamma': 1e-05, 'kernel': 'rbf'}",0.5843741500752742
Dunajska (from centre),1003-116-1,"['9000000656-1', '9000000655-2']",svr,6069.282153986436,6082.77029215134,381.3915251557116,246.43658707908514,0.29868083448053795,0.29953567148340077,"{'C': 100.0, 'gamma': 1e-05, 'kernel': 'rbf'}",0.5716478402641277
Dunajska (from centre),1003-116-1,"['9000000656-1', '9000000655-2']",rfr,4327.668079597379,5594.600585670237,228.27774262805224,217.89644593433803,0.5419155839619509,0.4493045727952305,{'max_depth': 5},0.5663932202234143
Dunajska (from centre),1003-116-1,"['9000000656-1', '9000000655-2']",gpr,6035.924966206056,5840.712370522066,361.2895816542636,223.00361542576258,0.2777654008232707,0.33175743115784484,"{'alpha': 1.0, 'kernel': RBF(length_scale=0.464)}",0.5716490181737492
Dunajska (from centre),1003-116-1,"['9000000656-1', '9000000655-2']",bayes,7423.739145346187,7167.061897162922,353.6064453074047,233.508972474377,0.00762702955574468,0.1275459022751564,"{'alpha_init': 1e-05, 'lambda_init': 1000.0}",0.49550856752533434
Dunajska (from centre),1003-116-1,"['9000000656-1', '9000000655-2']",knn,5205.473710215837,5895.929723211532,345.38461538461536,212.30769230769232,0.4409728580599974,0.38723402321639877,"{'metric': 'euclidean', 'n_neighbors': 13, 'weights': 'uniform'}",0.5924592338855689
Dunajska (from centre),1003-116-1,"['9000000656-1', '9000000655-2']",elastic,7423.581906193117,7162.469220461322,353.8511990562509,233.60440886529972,0.014429412735840308,0.13430582743520136,"{'alpha': 10.0, 'l1_ratio': 0.0}",0.49552305767171456
Dunajska (from centre),1003-116-1,"['9000000656-1', '9000000655-2']",lasso,7423.588278108551,7162.447136055715,353.8641572563259,233.53234367696643,0.013355116152943936,0.1333974268277599,{'alpha': 10.0},0.49552255944842394
Dunajska (from centre),1003-116-1,"['9000000656-1', '9000000655-2']",ada,5491.6654839867215,5334.397305877958,222.3924050632911,202.75545851528386,0.3962712880917848,0.48283270662919975,"{'base_estimator': None, 'learning_rate': 0.1, 'n_estimators': 200, 'random_state': 1}",0.5599489448406268
Dunajska (from centre),1003-116-1,"['9000000656-1', '9000000655-2']",bag,4364.574538794298,6202.499080758294,292.82400000000007,235.93999999999983,0.5615821023101681,0.430765774610121,"{'base_estimator': KNeighborsRegressor(), 'n_estimators': 100}",0.5590588222150912
Dunajska (from centre),1003-116-1,"['9000000656-1', '9000000655-2']",gbr,4138.398819833926,5868.104230603104,248.05443059326888,225.05553379391483,0.5418824304483012,0.3965252689447406,"{'learning_rate': 0.1, 'n_estimators': 50}",0.5676347781762274
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-1', '9000000655-2']",krr,2416.4033777910345,2887.3968468694707,266.42339172563516,205.1700126437936,0.8029778417378124,0.7821236780756295,"{'alpha': 0.0001, 'gamma': 0.001, 'kernel': 'chi2'}",0.7962585117554313
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-1', '9000000655-2']",svr,6065.256637850449,6077.949194077116,381.30431070030824,246.28364478121466,0.2993318590108872,0.30041785812407285,"{'C': 100.0, 'gamma': 1e-05, 'kernel': 'rbf'}",0.5718837827315741
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-1', '9000000655-2']",rfr,1348.7749483437824,2910.4798245654138,214.96079141968335,241.23526992001996,0.8914958233357944,0.771619702795475,{'max_depth': 7},0.7911758871555487
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-1', '9000000655-2']",gpr,3867.194006894611,4556.024670930835,263.1171875,221.9453125,0.6506331825087573,0.596856935132928,"{'alpha': 0.01, 'kernel': DotProduct(sigma_0=0.1)}",0.7325629016448285
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-1', '9000000655-2']",bayes,3869.5332279887716,4528.5750730428545,263.6824481750705,219.4535127621486,0.64823612237303,0.5968312830294422,"{'alpha_init': 10.0, 'lambda_init': 1e-05}",0.7320522712687865
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-1', '9000000655-2']",knn,5259.868966847034,5697.20042625985,356.38461538461536,212.30769230769232,0.4297241335601635,0.4195058203912194,"{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'uniform'}",0.5960869725202605
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-1', '9000000655-2']",elastic,3868.703150240535,4554.585012762185,262.73840843261064,221.1728156405635,0.6513480564326776,0.5978528925372428,"{'alpha': 1e-05, 'l1_ratio': 0.9}",0.7322034109914426
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-1', '9000000655-2']",lasso,3868.70314962161,4554.606588298042,262.73765916389493,221.17418237722785,0.651350469554415,0.5978536479485663,{'alpha': 1e-05},0.7322034280199923
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-1', '9000000655-2']",ada,3004.959695288698,3645.598099102777,172.27969348659008,209.63492063492066,0.7259970332820913,0.6786835753698286,"{'base_estimator': None, 'learning_rate': 0.1, 'n_estimators': 100, 'random_state': 1}",0.7491266223827708
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-1', '9000000655-2']",bag,426.40283187372705,3091.631443364928,144.17999999999995,269.03499999999997,0.9680677277107202,0.773439850788745,"{'base_estimator': None, 'n_estimators': 200}",0.7857525929094223
Dunajska (from centre),1003-116-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-1', '9000000655-2']",gbr,1870.2398928360137,2823.146076644254,206.52759091151438,203.0607119621704,0.8400552048840435,0.7661628306863253,"{'learning_rate': 0.1, 'n_estimators': 50}",0.7963362847572701
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y']",krr,2720.193241742027,3710.400629854236,265.04526689712657,324.04526689712657,0.5259893839159937,0.21627331787631188,"{'alpha': 0.001, 'gamma': 0.1, 'kernel': 'rbf'}",0.6152419350594649
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y']",svr,2992.4956777769667,4017.578068662089,276.9002025939115,335.9002025939115,0.4555274241875147,0.04924431762102899,"{'C': 1000.0, 'gamma': 0.1, 'kernel': 'rbf'}",0.6009485899050409
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y']",rfr,2681.479010101664,3765.9776901922396,265.78343083436397,324.78343083436397,0.5296196686135981,0.17657369684809765,{'max_depth': 4},0.6095839093639175
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y']",gpr,2726.479702967525,3777.7683234555984,267.3261267126104,326.3261267126104,0.5225413361855792,0.1905265619663693,"{'alpha': 0.1, 'kernel': RBF(length_scale=2.15)}",0.6098467328392613
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y']",bayes,3412.744205753759,4500.613778217299,251.00939997006986,310.00939997006986,0.32331827921238765,-0.08398203124800929,"{'alpha_init': 1e-05, 'lambda_init': 10.0}",0.5751853040628051
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y']",knn,2833.502922426156,3864.088561092571,255.9230769230769,314.9230769230769,0.4407796261461351,0.08445542611333234,"{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'uniform'}",0.5953255666449181
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y']",elastic,3419.2945498957424,4488.3063943162115,250.97776839612231,309.9777683961223,0.28084942011793745,-0.14508973559980554,"{'alpha': 0.01, 'l1_ratio': 0.30000000000000004}",0.5757274310864708
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y']",lasso,3412.871139550832,4499.1874879198085,251.58030622576678,310.5803062257668,0.32391312441129894,-0.08375397957492181,{'alpha': 0.1},0.5752043280495286
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y']",ada,2833.9427302842932,3887.538396390199,279.87951807228916,338.87951807228916,0.4775252882148875,0.09098062819419284,"{'base_estimator': None, 'learning_rate': 0.01, 'n_estimators': 100, 'random_state': 1}",0.6071861487684856
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y']",bag,2977.990175890332,4085.385565800132,258.4201253279789,317.4201253279789,0.41283644891780313,-0.01268230577150109,"{'base_estimator': KernelRidge(kernel='rbf'), 'n_estimators': 100}",0.6044185695876513
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y']",gbr,2640.093262083274,3681.1175065580646,256.47451149640096,315.47451149640096,0.5298005113431639,0.1918034345355497,"{'learning_rate': 0.1, 'n_estimators': 50}",0.6137849724165855
Dunajska (to centre),1004-136-1,['9000000656-2'],krr,4188.12220462245,4897.450630775184,234.11505885608494,246.2033232767135,0.02842418128689883,-0.31539447615517635,"{'alpha': 0.0001, 'gamma': 0.001, 'kernel': 'chi2'}",0.48657899092240753
Dunajska (to centre),1004-136-1,['9000000656-2'],svr,4325.216959529259,5025.600797893698,271.02783081484455,285.8976021834378,0.09939236382696248,-0.16866207403889977,"{'C': 100.0, 'gamma': 0.0001, 'kernel': 'rbf'}",0.46955063697797145
Dunajska (to centre),1004-136-1,['9000000656-2'],rfr,3895.567927483221,5010.700327535293,209.9597689672524,278.25738487340146,0.0969116690664783,-0.42348753305011666,{'max_depth': 3},0.46921859880339734
Dunajska (to centre),1004-136-1,['9000000656-2'],gpr,4199.338288533825,4944.7890832613475,243.32467496974095,254.011129636835,0.01919507289073097,-0.32752199624924105,"{'alpha': 0.1, 'kernel': RBF(length_scale=10)}",0.4790671823958574
Dunajska (to centre),1004-136-1,['9000000656-2'],bayes,4808.771124181469,5798.907799447481,253.71254810501148,274.2575470008403,-0.30552206126638914,-0.7745971988608265,"{'alpha_init': 1e-05, 'lambda_init': 0.1}",0.4229014272191634
Dunajska (to centre),1004-136-1,['9000000656-2'],knn,4046.6031111018747,4956.300875326434,257.6428571428571,247.78571428571428,0.058297204651674206,-0.31994962294792084,"{'metric': 'euclidean', 'n_neighbors': 14, 'weights': 'uniform'}",0.45012332266032573
Dunajska (to centre),1004-136-1,['9000000656-2'],elastic,4809.125688389003,5792.403633038493,252.8022074725004,273.478248838707,-0.3254450294685305,-0.799525024462701,"{'alpha': 100.0, 'l1_ratio': 0.4}",0.42296913222763377
Dunajska (to centre),1004-136-1,['9000000656-2'],lasso,4809.494163597164,5789.010788086962,252.3055748056521,273.05310586396945,-0.3365547780226217,-0.8134066316909694,{'alpha': 100.0},0.4229617986995363
Dunajska (to centre),1004-136-1,['9000000656-2'],ada,3963.6280185697624,5020.846736490536,225.63636363636363,280.1428571428571,0.12277005075651315,-0.3576618270362224,"{'base_estimator': None, 'learning_rate': 0.01, 'n_estimators': 50, 'random_state': 1}",0.4668146615188157
Dunajska (to centre),1004-136-1,['9000000656-2'],bag,3193.6498157556002,5190.069131905213,224.38399999999996,292.14,0.345178818785432,-0.23722651420704288,"{'base_estimator': KNeighborsRegressor(), 'n_estimators': 50}",0.42325417895508866
Dunajska (to centre),1004-136-1,['9000000656-2'],gbr,3683.898291322724,5179.622383434324,171.92889593522494,270.6968289500624,-0.13687698060918896,-0.9870174336117301,"{'learning_rate': 0.01, 'n_estimators': 200}",0.4401515254788439
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-2']",krr,1803.5271219076094,2606.212343101562,146.9867797587067,166.0868829060346,0.7260110538851766,0.5094116193728448,"{'alpha': 1e-05, 'gamma': 0.0001, 'kernel': 'chi2'}",0.747731456294877
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-2']",svr,2976.2213521447634,4031.749013596522,266.6911313979996,273.72824065706135,0.4462831080654739,0.06906833119288935,"{'C': 1000.0, 'gamma': 0.001, 'kernel': 'rbf'}",0.5386465510461855
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-2']",rfr,1523.6269691678053,2768.849929378155,149.85780387824855,232.05145149826143,0.7646327473306322,0.45718737555483613,{'max_depth': 5},0.7048959159863444
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-2']",gpr,2723.3048430864533,3657.4808277219395,169.66845703125,222.219970703125,0.5261841194813751,0.21127430669663894,"{'alpha': 1.0, 'kernel': DotProduct(sigma_0=2.15)}",0.6579235874862851
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-2']",bayes,2723.5796623363035,3657.470181152794,170.01731150305523,221.7592804291104,0.524951792595127,0.20946236636656712,"{'alpha_init': 1e-05, 'lambda_init': 1.0}",0.6578716962438064
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-2']",knn,0.0,4097.879287928932,0.0,267.9719264700733,1.0,0.012092297379510897,"{'metric': 'manhattan', 'n_neighbors': 14, 'weights': 'distance'}",0.5261546046474618
Dunajska (to centre),1004-136-1,"['workday', 'weather', 'time_x', 'time_y', '9000000656-2']",elastic,2727.1110139633565,3658.6978722959184,172.4725446705251,218.65990881342645,0.516106953236462,0.19675144047266346,"{'alpha': 0.01, 'l1_ratio': 0.2}",0.6581901791044876
